	Tweets	full_tweet	ID	Username	Date	Hashtags	Retweeted	Source	Likes	Retweets	Date_in_seconds	Geo	Coordinates
0	RT @ru_thebell: Лучшими мобильными приложениями среди банков стали приложения Тинькофф Банка и Рокетбанка, посчитала компания Markswebb, ко…		1.0674829925269299e+18	5898928	Tue Nov 27 18:19:12 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	1.0	1543342752.0		
1	хочу помочь финансово хоть как-то но тинькофф не принимает платежи с иностранных карт ну ты и сучара тинькофф		1.0674823369572925e+18	SlimShadxx	Tue Nov 27 18:16:36 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543342596.0		
2	"RT @_U_R_I_c: Догадайтесь, у кого все хорошо?
У Тинькова все хорошо.
Банк Тинькофф показал рекордную выручку, рекордную прибыль, а выплаты…"		1.0674817081765233e+18	imellmard	Tue Nov 27 18:14:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	47.0	1543342446.0		
3	Подравнять шмоньку в Бест Клиник можно было за 49990 рубликов. Интересно можно ли это было сделать по страховке от Тинькофф Страхование?		1.0674815636995154e+18	KPETAM	Tue Nov 27 18:13:32 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543342412.0		
4	@n_fonok @yoshkinkrot Враньё. Тинькофф и Сбер уже опровергли. Я лично только вчера и сегодня сделала три перевода:… https://t.co/wcedJ026UK		1.0674810086630769e+18	Elena_Bers	Tue Nov 27 18:11:19 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543342279.0		
5	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674809768115855e+18	SlimShadxx	Tue Nov 27 18:11:12 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543342272.0		
6	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674809095516815e+18	marychermary	Tue Nov 27 18:10:56 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543342256.0		
7	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674792474077143e+18	carry_for_die	Tue Nov 27 18:04:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543341860.0		
8	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674787250994381e+18	ooverdramatic	Tue Nov 27 18:02:15 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543341735.0		
9	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067478601283584e+18	coffe_werewolf	Tue Nov 27 18:01:45 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543341705.0		
10	RT @uignoremeihateu: Живу на кешбек от Тинькофф		1.0674785192808202e+18	noizeof	Tue Nov 27 18:01:26 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543341686.0		
11	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674781224366776e+18	timeinabottle73	Tue Nov 27 17:59:51 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543341591.0		
12	У кого карта Тинькофф S7? Какие отзывы?		1.0674772272464159e+18	maksspartak	Tue Nov 27 17:56:18 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543341378.0		
13	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674766952912568e+18	Gay_for_life_28	Tue Nov 27 17:54:11 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543341251.0		
14	RT @woodostok: Сбербанк, Бинбанк и Тинькофф-банк заявили, что не сталкивались с массовыми блокировками переводов клиентов на небольшие сумм…		1.067476635161641e+18	Slade_Forever	Tue Nov 27 17:53:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	2.0	1543341237.0		
15	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674757127881277e+18	LayilLil	Tue Nov 27 17:50:17 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543341017.0		
16	@tinkoff_bank видел Рекламу Тинькофф инвестиции где Сказано что до конца года комиссия по сделкам 0 руб. Это только… https://t.co/qifAYSuheL		1.0674742194941829e+18	molodez84	Tue Nov 27 17:44:21 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543340661.0		
17	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067473494731092e+18	SlavCyber	Tue Nov 27 17:41:28 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543340488.0		
18	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674728953356329e+18	GhostQueen4	Tue Nov 27 17:39:05 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543340345.0		
19	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674711980266455e+18	chry_merry_chry	Tue Nov 27 17:32:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543339940.0		
20	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674709550506598e+18	___swish_	Tue Nov 27 17:31:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543339882.0		
21	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674702018962964e+18	lippixxx	Tue Nov 27 17:28:23 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543339703.0		
22	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067469840875733e+18	Ktulharius	Tue Nov 27 17:26:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543339617.0		
23	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674697004126413e+18	rogerinana	Tue Nov 27 17:26:23 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543339583.0		
24	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674696786106941e+18	pizdecnahyiblya	Tue Nov 27 17:26:18 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543339578.0		
25	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674695165470065e+18	finstergottin	Tue Nov 27 17:25:40 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543339540.0		
26	Обезумевшие банки Бинбанк, Тинькофф и Сбербанк требуют обосновать переводы на 1 тыс. руб. https://t.co/uD2zfDE0DR… https://t.co/DIklcyTxyJ		1.0674690322516337e+18	FaritMurtazin	Tue Nov 27 17:23:44 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	1.0	1543339424.0		
27	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674689035368366e+18	imBItchandchill	Tue Nov 27 17:23:13 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543339393.0		
28	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674673114880778e+18	_xmas_moose	Tue Nov 27 17:16:54 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543339014.0		
29	"RT @_U_R_I_c: Догадайтесь, у кого все хорошо?
У Тинькова все хорошо.
Банк Тинькофф показал рекордную выручку, рекордную прибыль, а выплаты…"		1.0674669943987077e+18	chipolinex	Tue Nov 27 17:15:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	47.0	1543338938.0		
30	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674667873258291e+18	v0ryn	Tue Nov 27 17:14:49 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543338889.0		
31	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067466711794942e+18	arthurslake	Tue Nov 27 17:14:31 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543338871.0		
32	Сбербанк и Тинькофф Банк прокомментировали данные о переводах на ₽1 тыс.		1.0674666121424814e+18	rizazzhand87	Tue Nov 27 17:14:07 +0000 2018	[]	0.0	"<a href=""https://hprpeatertgo.com"" rel=""nofollow"">krpmacters</a>"	0.0	0.0	1543338847.0		
33	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674665538122957e+18	monbebeforu	Tue Nov 27 17:13:53 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543338833.0		
34	@luckyfeodor Да Тинькофф		1.0674663534964736e+18	romandos	Tue Nov 27 17:13:05 +0000 2018	[]	0.0	"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>"	0.0	0.0	1543338785.0		
35	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674660887687782e+18	Pumpkin_Mood	Tue Nov 27 17:12:02 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543338722.0		
36	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674659369517507e+18	fck__bb	Tue Nov 27 17:11:26 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543338686.0		
37	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067465617014444e+18	youryosh	Tue Nov 27 17:10:10 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543338610.0		
38	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674646742817587e+18	_NightGuard_	Tue Nov 27 17:06:25 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543338385.0		
39	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674635510051922e+18	RavenTelvanni	Tue Nov 27 17:01:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543338117.0		
40	"RT @imsorrybabyxx: @kakblyat да конечно! тинькофф
5536 9137 6927 0709"		1.0674632291929702e+18	Nyctea_scandiac	Tue Nov 27 17:00:41 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	6.0	1543338041.0		
41	Редакция https://t.co/NtPAP7vzJm: Как рекламная машина Тинькофф Банка привлекает 10 млн заявок в год https://t.co/RdaXEhKflo		1.06746290023791e+18	pronews_ru	Tue Nov 27 16:59:22 +0000 2018	[]	0.0	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0.0	0.0	1543337962.0		
42	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674625813240381e+18	Yaoi_Unicorn11	Tue Nov 27 16:58:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543337886.0		
43	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674599302554747e+18	idihanuidolboeb	Tue Nov 27 16:47:34 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543337254.0		
44	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674598643083878e+18	AsikJey	Tue Nov 27 16:47:18 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543337238.0		
45	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674597172351795e+18	eugeure	Tue Nov 27 16:46:43 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543337203.0		
46	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067459677632512e+18	_jiroulovemail	Tue Nov 27 16:46:34 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543337194.0		
47	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674596146382561e+18	Cheripiza	Tue Nov 27 16:46:19 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	108.0	1543337179.0		
48	"Мне понравилось видео ""Подводные камни Tinkoff Black. Дебетовая карта Тинькофф"		1.0674595642185236e+18	0377c6c29b524c2	Tue Nov 27 16:46:07 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543337167.0		
49	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674589821917921e+18	isntburninganmr	Tue Nov 27 16:43:48 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543337028.0		
50	"У меня столько денег нет, чтоб на столько карточек кидать 
Чуть не оформила себе тинькофф блэк
Хотя удобный тариф"		1.0674588339231007e+18	__aphelion__	Tue Nov 27 16:43:13 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543336993.0		
51	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674586312375501e+18	snchs_bby	Tue Nov 27 16:42:24 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543336944.0		
52	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674586288133161e+18	mymstd	Tue Nov 27 16:42:24 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336944.0		
53	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674586085463982e+18	weaselNora	Tue Nov 27 16:42:19 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543336939.0		
54	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674585166198538e+18	lbluelozenge	Tue Nov 27 16:41:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543336917.0		
55	"RT @imsorrybabyxx: @kakblyat да конечно! тинькофф
5536 9137 6927 0709"		1.0674584807920476e+18	mymstd	Tue Nov 27 16:41:48 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	6.0	1543336908.0		
56	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674583142991667e+18	sleepaternoster	Tue Nov 27 16:41:09 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	108.0	1543336869.0		
57	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674582360418836e+18	Aryuuki_	Tue Nov 27 16:40:50 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336850.0		
58	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674580313220588e+18	ayayebu	Tue Nov 27 16:40:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336801.0		
59	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674578253482312e+18	chemical_soft	Tue Nov 27 16:39:12 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336752.0		
60	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674571315558154e+18	peedararlert	Tue Nov 27 16:36:27 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336587.0		
61	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674566022891848e+18	hlebushekartema	Tue Nov 27 16:34:21 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336461.0		
62	Банковские переводы до 1000 рублей ВСЁ Российские банки начали требовать у клиентов экономическое обоснование перев… https://t.co/UdBo97a0Ke		1.0674563949730652e+18	a2chru	Tue Nov 27 16:33:31 +0000 2018	[]	0.0	"<a href=""http://2ch-b.ru"" rel=""nofollow"">pic pic</a>"	0.0	0.0	1543336411.0		
63	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674562501647974e+18	breamdoka	Tue Nov 27 16:32:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543336377.0		
64	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674562097568481e+18	milkybum	Tue Nov 27 16:32:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	108.0	1543336367.0		
65	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674560833824113e+18	yourlovlyprince	Tue Nov 27 16:32:17 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543336337.0		
66	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674559319093699e+18	cutebidi	Tue Nov 27 16:31:41 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336301.0		
67	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674552919382221e+18	Nereiva_Shinji	Tue Nov 27 16:29:08 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543336148.0		
68	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674548140015124e+18	angelkuriyama	Tue Nov 27 16:27:14 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543336034.0		
69	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674545478393364e+18	chidoriq	Tue Nov 27 16:26:11 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335971.0		
70	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674544117593416e+18	lovinskiii	Tue Nov 27 16:25:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335938.0		
71	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674538104765727e+18	_Im2fab_	Tue Nov 27 16:23:15 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335795.0		
72	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674536183438787e+18	yoonpiu_	Tue Nov 27 16:22:29 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335749.0		
73	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674531206812549e+18	SanBeatrice	Tue Nov 27 16:20:30 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	108.0	1543335630.0		
74	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674525145163284e+18	Kacenelen	Tue Nov 27 16:18:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335486.0		
75	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.067452225511981e+18	madhistorylover	Tue Nov 27 16:16:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335417.0		
76	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674518282988093e+18	meldie8_	Tue Nov 27 16:15:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335322.0		
77	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674517353781494e+18	rifleofcobain	Tue Nov 27 16:15:00 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335300.0		
78	"RT @imsorrybabyxx: у нас вдвоем осталось совсем немного денег и мне до зарплаты жить еще две недели
а девушке до сих пор не пришел рассчет…"		1.0674513547450491e+18	R4GECATTO	Tue Nov 27 16:13:29 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	108.0	1543335209.0		
79	"RT @scrtmag: Может, Сбербанк, Бинбанк и «Тинькофф банк» перестанут донимать клиентов вопросом «Откуда деньги»?
https://t.co/7O8YHYzPhh"		1.0674513231787622e+18	I_KateYon	Tue Nov 27 16:13:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	2.0	1543335202.0		
